Design_ID,Chassis_Type,Wheel_Configuration,Footprint_Area,Volume_to_Weight_Ratio,Chassis_Weight_Percentage,Power_Density,Power_Efficiency,Energy_Efficiency,Motor_Power_Density,Battery_Energy_Density,Motor_to_Weight_Ratio,Battery_to_Weight_Ratio,Agility_Score,Stability_Factor,Speed_to_Size_Ratio,Wheel_to_Chassis_Ratio,Terrain_Adaptability (ratio),Torque_to_Weight_Ratio,Operational_Endurance,Operational_Range,Control_Responsiveness,Control_Precision,Sensor_Coverage_Ratio,Sensor_Range_Efficiency
10667,chassis_hub_4WD_standard,4WD,600,2.816901408,37.55868545,1.083333333,0.001538462,6.932545045,0.012871287,0.155789474,2.441314554,2816.901408,0.444444444,1.111111111,0.033333333,0.8,0.4,0.1583797,0.230873239,0.61561,1660.003137,0.000152462,69.40686205,83.41666667
10668,chassis_hub_16WD_advanced,16WD,2400,3.58476475,22.40477969,1.833333333,0.000113636,0.222222222,0.020952381,0.0845953,5.257654966,67.21433906,0.374014142,0.869565217,0.016666667,1,0.5,0.738245198,0.000107543,0.00072,110.0646071,0.000112045,138.8137241,166.8333333
10669,chassis_hub_2WD_simple,2WD,375,3.75,50,0.606666667,0,8.162698413,0.076842105,0.086006826,1.825,1125,0,1.071428571,0,0.875,0.4375,0.100518163,0,0.06171,4228.091615,3.91E-05,17.35565682,20.24
1067,chassis_hub_8WD_heavy_duty,8WD,1350,3.122775801,35.58718861,2.849002849,0.0038,13.61111111,0.027027027,0.0525,7.117437722,62.27758007,0.959382731,0.882352941,0.422222222,1.107692308,0.553846154,0.139596441,0.003651246,0.01715,4792.666201,0.000113475,9.35594331,11.24444444
10670,chassis_hub_16WD_extreme,16WD,2100,2.651515152,22.0959596,1.80952381,0.000131579,0.422747748,0.018095238,0.170769231,3.838383838,883.8383838,0.281771335,0.760869565,0.016666667,1,0.5,0.416039697,0.009295455,0.13139,211.2269298,0.0001126,8.745761372,10.125
10671,chassis_hub_12WD_mini,12WD,1750,2.789585547,26.5674814,3.485714286,0.001967213,7.119557057,0.032972973,0.165465839,7.778958555,1275.239107,0.848528137,0.875,0.36,0.96,0.48,0.162575707,0.200391073,1.89665,3529.786891,0.000118519,8.290627036,10.12
10672,chassis_hub_2WD_mini,2WD,264,3.98490566,56.60377358,0.321969697,0.191176471,703.1666667,0.024545455,0.0525,1.018867925,660.3773585,0.515078754,0.857142857,0.590909091,0.75,0.375,0.014802491,1.651245283,0.88599,163154.5941,0.000102459,399.4424857,455
10673,chassis_hub_4WD_compact,4WD,616,2.2176,36,0.847763348,0.187234043,671.7661123,0.009894737,0.160333333,1.504,2600,0.938083152,1.1,3.142857143,0.744444444,0.372222222,0.012944778,25.939584,64.6239,136791.1993,0.000206612,14.20989569,18.07142857
10674,chassis_hub_16WD_extreme,16WD,2100,3.052325581,25.43604651,2.714285714,0.007807018,28.11111111,0.03,0.0525,6.627906977,25.43604651,1.160144701,0.760869565,1.483333333,1,0.5,0.075260337,0.002328488,0.03542,13132.7088,0.000117647,36.02677832,41.70833333
10675,chassis_hub_8WD_versatile,8WD,1000,2.230483271,27.88104089,3.333333333,0.00075,2.444444444,0.019512195,0.0525,5.94795539,65.05576208,0.653197265,0.833333333,0.075,1.2,0.6,0.320812342,0.00060223,0.00308,834.3132652,0.000111111,12.87897424,15.1875
10676,chassis_hub_2WD_basic,2WD,375,4.109589041,68.49315068,0.14,0,2.777777778,0.017894737,0.086055777,0.465753425,1232.876712,0,1.071428571,0,0.5,0.25,0.112843644,0,0.012,946.8793406,0.000102984,343.3401675,400.4
10677,chassis_hub_12WD_mini,12WD,1750,3.352490421,31.9284802,3.142857143,0.000848485,3.070843571,0.02972973,0.137191011,8.429118774,280.9706258,0.712390342,0.875,0.14,0.96,0.48,0.285557625,0.009655172,0.07499,1502.739682,0.000119048,164.0102305,200.2
10678,chassis_hub_8WD_versatile,8WD,1000,2.259887006,28.24858757,4.25,0.001372549,4.967592593,0.0255,0.086055777,7.683615819,169.4915254,0.916515139,0.833333333,0.175,1.2,0.6,0.265943051,0.00379661,0.02146,1586.22522,0.000119048,53.05289389,62.5625
10679,chassis_hub_12WD_mini,12WD,1750,2.856365615,27.20348205,2.857142857,0.002533333,9.071891892,0.027027027,0.168181818,6.528835691,1088.139282,0.785811682,0.875,0.38,0.96,0.48,0.128052013,0.220309032,2.01396,4792.666201,0.000113475,8.290627036,10.12
1068,chassis_hub_2WD_simple,2WD,375,3.75,50,0.256666667,0,4.719047619,0.028181818,0.055702918,0.775,437.5,0,1.071428571,0,0.875,0.4375,0.110324813,0,0.00991,1563.56486,5.82E-05,85.83504186,100.1
10680,chassis_hub_2WD_simple,2WD,375,4.615384615,61.53846154,0.54,0,1.354938272,0.059090909,0.0845953,2,1384.615385,0,1.071428571,0,0.5,0.25,0.220272446,0,0.00439,1215.278226,3.86E-05,13.73703667,16.02
10681,chassis_hub_16WD_advanced,16WD,2400,3.051493961,19.07183725,2.75,0.006742424,24.27594595,0.034736842,0.168821293,6.713286713,1271.455817,1.085215998,0.869565217,1.483333333,1,0.5,0.074812333,0.684389065,10.77852,11556.78375,0.000117647,138.8137241,166.8333333
10682,chassis_hub_16WD_extreme,16WD,2100,3.079178886,25.65982405,2.428571429,0.000980392,3.449074074,0.027567568,0.086055777,5.982404692,65.98240469,0.630059859,0.760869565,0.166666667,1,0.5,0.207061232,0.001055718,0.0149,1586.22522,0.000119048,8.745761372,10.125
10683,chassis_hub_tracked_small,2WD,700,1.684491979,29.41176471,1.904761905,0.005833333,21.66773649,0.056470588,0.176277916,2.56684492,4278.074866,0.64807407,1,0.2,0.744444444,0.372222222,0.057686176,1.994438503,7.69638,3893.461904,0.000116713,12.55231514,14.45714286
10684,chassis_hub_12WD_mini,12WD,1750,3.310214376,31.5258512,3.257142857,0.00748538,26.9837963,0.03,0.086055777,8.625472888,113.4930643,1.264911064,0.875,1.28,0.96,0.48,0.097942835,0.014527112,0.11657,13132.7088,0.000117647,41.00255762,50.05
10685,chassis_hub_2WD_simple,2WD,375,2.362204724,31.49606299,0.626666667,0.015957447,57.4462578,0.078947368,0.160333333,1.181102362,5118.110236,0.349927106,1.071428571,0.12,0.75,0.375,0.023165315,4.363370079,5.52633,33310.72962,3.97E-05,20.83707809,24.3
10686,chassis_hub_4WD_small,4WD,540,3,43.20987654,1.543209877,0.008,28.45893971,0.015306122,0.111213873,3.703703704,802.4691358,0.860662966,1,0.2,0.777777778,0.388888889,0.104119988,0.342666667,0.54755,7825.729076,0.000148544,14.46304735,16.86666667
10687,chassis_hub_2WD_mini,2WD,264,0.891139241,12.65822785,1.003787879,0.028301887,99.81406049,0.089473684,0.170769231,0.717299578,5907.172996,0.349927106,0.857142857,0.272727273,0.5,0.25,0.008275654,13.33002532,31.02221,85656.16189,3.99E-05,20.19159818,23
10688,chassis_hub_2WD_mini_robot,2WD,240,2.953846154,46.15384615,0.260416667,0.02,58.61742424,0.018181818,0.097777778,0.615384615,3384.615385,0.24743583,0.857142857,0.05,0.5,0.25,0.030174308,0.292430769,0.15475,20394.32426,9.72E-05,21.69457102,25.3
10689,chassis_hub_2WD_simple,2WD,375,4.054054054,54.05405405,0.66,0.015151515,55.65069615,0.071818182,0.137191011,2.135135135,2972.972973,0.494871659,1.071428571,0.12,0.75,0.375,0.039756689,1.803891892,1.35899,33990.54043,3.89E-05,343.3401675,400.4
1069,chassis_hub_2WD_mini,2WD,264,2.091089109,29.7029703,0.923295455,0.005128205,10.01600832,0.082105263,0.160333333,1.544554455,6435.643564,0.349927106,0.857142857,0.045454545,0.5,0.25,0.056315416,1.75829703,0.96354,9142.283289,3.83E-05,399.4424857,455
10690,chassis_hub_2WD_simple,2WD,375,2.521008403,33.61344538,0.256666667,0,4.044189189,0.032631579,0.151020408,0.521008403,4201.680672,0,1.071428571,0,0.75,0.375,0.074167941,0,0.29927,1563.56486,5.82E-05,20.83707809,24.3
10691,chassis_hub_8WD_versatile,8WD,1000,2.255639098,28.19548872,4.083333333,0.000612245,1.883575884,0.023902439,0.111213873,7.368421053,244.3609023,0.730296743,0.833333333,0.075,1.2,0.6,0.398164737,0.007917293,0.03624,642.0435415,0.000117647,8.490583019,10.0125
10692,chassis_hub_2WD_simple,2WD,375,3.896103896,51.94805195,0.34,0.039215686,125.6371826,0.037272727,0.137191011,1.064935065,2857.142857,0.404061018,1.071428571,0.16,0.5,0.25,0.020377455,4.454649351,3.06806,65006.90858,6.57E-05,343.3401675,400.4
10693,chassis_hub_4WD_tracked,4WD,600,3.125,52.08333333,1,0,0.395577396,0.025531915,0.137191011,2.5,1145.833333,0,1.111111111,0,0.67,0.335,0.4903325,0,0.00966,199.694425,8.51E-05,69.40686205,83.41666667
10694,chassis_hub_8WD_heavy_duty,8WD,1350,2.34939759,26.77376171,3.760683761,0.013484848,48.55189189,0.037714286,0.151020408,7.068273092,669.3440428,1.569607537,0.882352941,1.977777778,1.538461538,0.769230769,0.078768273,0.480385542,3.59284,11556.78375,0.000117647,7.40524762,8.9
10695,chassis_hub_16WD_extreme,16WD,2100,2.87868403,23.98903358,2.142857143,0.000111111,0.352910603,0.023076923,0.150901961,4.934886909,356.408499,0.322443412,0.760869565,0.016666667,1,0.5,0.548473365,0.003158328,0.04074,171.9521457,0.00011391,7.284535398,8.433333333
10696,chassis_hub_8WD_all_terrain,8WD,1125,2.678571429,32.96703297,3.418803419,0.0038,13.60714286,0.027027027,0.055445545,7.326007326,64.1025641,1.164964745,0.892857143,0.422222222,1.107692308,0.553846154,0.143687179,0.003758242,0.02286,4792.666201,0.000113475,11.80112323,13.5
10697,chassis_hub_8WD_heavy_duty,8WD,1350,1.926454446,21.95389682,4.216524217,0.029459459,105.9650579,0.038947368,0.170769231,6.498353458,1536.772777,1.942067532,0.882352941,4.844444444,1.538461538,0.769230769,0.04736472,3.618177827,32.93394,24102.38322,0.000123077,11.23267897,13.5
10698,chassis_hub_16WD_advanced,16WD,2400,3.488372093,21.80232558,1.583333333,0,0.191558442,0.018095238,0.0924,4.418604651,159.8837209,0,0.869565217,0,1,0.5,0.741200291,0,0.00354,90.99006208,0.000114943,8.42450923,10.125
10699,chassis_hub_2WD_basic,2WD,375,3.614457831,60.24096386,0.59,0,0.761363636,0.074736842,0.097777778,1.710843373,2650.60241,0,1.071428571,0,0.5,0.25,0.236304819,0,0.00201,693.4070248,3.88E-05,20.83707809,24.3
107,chassis_hub_16WD_advanced,16WD,2400,3.043753963,19.02346227,2.041666667,0.000408163,1.307927928,0.025789474,0.168821293,4.971464807,1268.230818,0.451839341,0.869565217,0.066666667,1,0.5,0.268641268,0.041364616,0.58072,642.0435415,0.000117647,34.70343103,41.70833333
1070,chassis_hub_16WD_advanced,16WD,2400,3.413940256,21.3371266,2.125,0.000980392,3.449624625,0.0255,0.159520958,5.803698435,426.742532,0.614875462,0.869565217,0.166666667,1,0.5,0.200875903,0.033541963,0.45949,1586.22522,0.000119048,138.8137241,166.8333333
10700,chassis_hub_4WD_light,4WD,700,3.684210526,52.63157895,0.785714286,0,1.580952381,0.010576923,0.055702918,2.315789474,184.2105263,0,0.833333333,0,0.67,0.335,0.330329263,0,0.00332,433.3793905,0.000148875,9.935182241,11.44285714
10701,chassis_hub_16WD_advanced,16WD,2400,3.524229075,22.02643172,1.875,0.000111111,0.353395062,0.021428571,0.086631016,5.286343612,66.07929515,0.333962859,0.869565217,0.016666667,1,0.5,0.587534978,0.000185022,0.00229,171.9521457,0.00011391,7.016957482,8.433333333
10702,chassis_hub_16WD_extreme,16WD,2100,2.837837838,23.64864865,3.523809524,0.01472973,52.98254505,0.038947368,0.16,8,540.5405405,1.572447071,0.760869565,3.633333333,1,0.5,0.058309811,0.636324324,9.4097,24102.38322,0.000123077,8.745761372,10.125
10703,chassis_hub_2WD_basic,2WD,375,3.571428571,59.52380952,0.706666667,0.04245283,149.7222222,0.089473684,0.0525,2.023809524,416.6666667,0.606091527,1.071428571,0.36,0.75,0.375,0.023349167,0.227571429,0.18865,85656.16189,3.99E-05,20.83707809,24.3
10704,chassis_hub_2WD_basic,2WD,375,1.923076923,32.05128205,0.706666667,0.037735849,139.7397089,0.077272727,0.160333333,1.08974359,4166.666667,0.404061018,1.071428571,0.32,0.7,0.35,0.012572628,8.357538462,13.44296,85656.16189,3.99E-05,20.83707809,24.3
10705,chassis_hub_4WD_standard,4WD,600,2.205882353,29.41176471,0.916666667,0,1.087477477,0.023913043,0.168181818,1.617647059,3676.470588,0,1.111111111,0,0.67,0.335,0.201901618,0,0.24142,538.9928554,8.65E-05,277.6274482,333.6666667
10706,chassis_hub_12WD_mini,12WD,1750,3.32278481,31.64556962,2.514285714,0,0.162121212,0.022564103,0.132,6.683544304,278.4810127,0,0.875,0,0.96,0.48,1.087420937,0,0.00214,82.41541995,0.000112994,6.562047683,8.01
10707,chassis_hub_2WD_mini_robot,2WD,240,3.918367347,61.2244898,1.067708333,0.043902439,155.1984127,0.086315789,0.0525,3.346938776,714.2857143,0.857142857,0.857142857,0.45,0.75,0.375,0.040027143,0.403346939,0.19555,85656.16189,3.99E-05,17.17129584,20.025
10708,chassis_hub_16WD_advanced,16WD,2400,3.340292276,20.87682672,1.583333333,0.000131579,0.422747748,0.019487179,0.16,4.231036882,556.7153793,0.294883912,0.869565217,0.016666667,1,0.5,0.458599081,0.005862213,0.07508,211.2269298,0.0001126,34.70343103,41.70833333
10709,chassis_hub_4WD_light,4WD,700,4.142011834,59.17159763,2.785714286,0.000512821,1.280952381,0.0375,0.055702918,9.230769231,207.1005917,0.731247032,0.833333333,0.028571429,0.9,0.45,0.765963195,0.002343195,0.00269,339.9054043,0.000121487,248.3175386,286
1071,chassis_hub_16WD_advanced,16WD,2400,3.555555556,22.22222222,2.083333333,0.0002,0.646464646,0.024390244,0.093176471,5.925925926,162.962963,0.412470999,0.869565217,0.033333333,1,0.5,0.453285156,0.000853333,0.01024,313.7588348,0.000119048,5.553935715,6.675
10710,chassis_hub_2WD_basic,2WD,375,1.948051948,32.46753247,0.833333333,0.132,470.6826923,0.090909091,0.150901961,1.298701299,3376.623377,0.820651807,1.071428571,1.32,0.7,0.35,0.007641545,35.62457143,54.33561,293816.5359,3.86E-05,343.3401675,400.4
10711,chassis_hub_2WD_mini_robot,2WD,240,2.461538462,38.46153846,0.84375,0,1.896825397,0.059090909,0.05625,1.666666667,448.7179487,0,0.857142857,0,0.7,0.35,0.183560372,0,0.00478,1215.278226,3.86E-05,17.17129584,20.025
10712,chassis_hub_16WD_advanced,16WD,2400,3.603603604,22.52252252,2.666666667,0.01703125,61.26105651,0.036571429,0.097097416,7.687687688,247.7477477,1.572447071,0.869565217,3.633333333,1,0.5,0.057720823,0.223891892,2.99199,27053.69545,0.000123077,5.553935715,6.675
10713,chassis_hub_16WD_advanced,16WD,2400,3.465703971,21.66064982,1.583333333,0.000131579,0.422702703,0.018095238,0.151020408,4.389891697,361.0108303,0.301226227,0.869565217,0.016666667,1,0.5,0.475817242,0.0025213,0.03128,211.2269298,0.0001126,138.8137241,166.8333333
10714,chassis_hub_16WD_advanced,16WD,2400,3.411513859,21.32196162,2.291666667,0.000909091,3.198704955,0.02972973,0.16,6.254442075,568.5856432,0.630059859,0.869565217,0.166666667,1,0.5,0.211884975,0.04119403,0.56809,1502.739682,0.000119048,138.8137241,166.8333333
10715,chassis_hub_16WD_advanced,16WD,2400,3.587443946,22.42152466,1.75,0.000238095,0.833333333,0.020487805,0.055702918,5.022421525,26.15844544,0.379034691,0.869565217,0.033333333,1,0.5,0.375261943,0.000161435,0.00175,414.2597115,0.00010989,5.553935715,6.675
10716,chassis_hub_4WD_compact,4WD,616,3.013043478,48.91304348,1.352813853,0.008,29.63636364,0.034090909,0.093176471,3.260869565,1195.652174,0.64807407,1.1,0.214285714,0.744444444,0.372222222,0.070352054,0.247695652,0.46944,13596.21617,9.09E-05,14.20989569,18.07142857
10717,chassis_hub_2WD_basic,2WD,375,3.448275862,57.47126437,0.14,0,4.168181818,0.015454545,0.132,0.390804598,2528.735632,0,1.071428571,0,0.75,0.375,0.094684897,0,0.05502,946.8793406,0.000102984,17.35565682,20.24
10718,chassis_hub_8WD_versatile,8WD,1000,2.162162162,27.02702703,4.166666667,0.0038,13.60792793,0.027027027,0.154166667,7.207207207,900.9009009,1.087300429,0.833333333,0.475,1.2,0.6,0.141357117,0.1368,0.75524,4792.666201,0.000113475,12.87897424,15.1875
10719,chassis_hub_2WD_mini_robot,2WD,240,1.882352941,29.41176471,1.119791667,0,7.267454955,0.078181818,0.155789474,1.68627451,5882.352941,0,0.857142857,0,0.4,0.2,0.063454794,0,0.64535,8034.127739,3.83E-05,429.1752093,500.5
1072,chassis_hub_tracked_small,2WD,700,3.405405405,59.45945946,0.476190476,0,0.791564292,0.025531915,0.137191011,1.297297297,1189.189189,0,1,0,0.744444444,0.372222222,0.254442811,0,0.01933,199.694425,8.51E-05,62.07938466,71.5
10720,chassis_hub_8WD_heavy_duty,8WD,1350,2.434119279,27.73925104,2.849002849,0.0002,0.930630631,0.026315789,0.165465839,5.547850208,1664.355062,0.381220041,0.882352941,0.022222222,1.107692308,0.553846154,0.424365437,0.026613037,0.24792,313.7588348,0.000119048,7.40524762,8.9
10721,chassis_hub_4WD_compact,4WD,616,2.67826087,43.47826087,0.658369408,0,2.866943867,0.008021978,0.111213873,1.410628019,628.0193237,0,1.1,0,0.744444444,0.372222222,0.22740058,0,0.05516,526.8533767,0.000215542,70.27720153,89.375
10722,chassis_hub_2WD_basic,2WD,375,3.370786517,56.17977528,0.606666667,0.005494505,10.29166667,0.066363636,0.055445545,1.640449438,393.258427,0.349927106,1.071428571,0.04,0.5,0.25,0.063908506,0.037213483,0.01729,8790.657008,3.99E-05,20.83707809,24.3
10723,chassis_hub_2WD_simple,2WD,375,3.797468354,50.63291139,0.916666667,0.174545455,633.1363636,0.1,0.097777778,2.784810127,2784.810127,0.989743319,1.071428571,1.92,0.5,0.25,0.011172133,2.099848101,1.67148,509858.1065,4.37E-05,85.83504186,100.1
10724,chassis_hub_2WD_mini,2WD,264,0.858536585,12.19512195,0.321969697,0.191176471,703.1673986,0.024545455,0.166760563,0.219512195,8130.081301,0,0.857142857,0.590909091,0.75,0.375,0.003189154,83.4257561,208.13755,163154.5941,0.000102459,24.24188912,27.61363636
10725,chassis_hub_2WD_simple,2WD,375,2.173913043,28.98550725,0.49,0,0.235810811,0.056190476,0.155789474,0.855072464,4347.826087,0,1.071428571,0,0.875,0.4375,0.312675797,0,0.02094,120.5119161,3.90E-05,17.35565682,20.24
10726,chassis_hub_12WD_mini,12WD,1750,2.840909091,27.05627706,2.171428571,0,0.184144144,0.019487179,0.168181818,4.935064935,1082.251082,0,0.875,0,0.96,0.48,0.827834091,0,0.04088,90.99006208,0.000114943,41.00255762,50.05
10727,chassis_hub_8WD_heavy_duty,8WD,1350,2.343124166,26.70226969,3.646723647,0.02453125,88.21591216,0.033684211,0.166760563,6.835781041,2670.226969,1.648108909,0.882352941,3.488888889,1.107692308,0.553846154,0.051324523,3.486280374,26.11191,27053.69545,0.000123077,46.27124137,55.61111111
10728,chassis_hub_16WD_advanced,16WD,2400,3.555555556,22.22222222,2.125,0.000980392,3.449242424,0.0255,0.132,6.044444444,162.962963,0.630059859,0.869565217,0.166666667,1,0.5,0.209208533,0.003466667,0.04553,1586.22522,0.000119048,8.42450923,10.125
10729,chassis_hub_16WD_advanced,16WD,2400,3.58476475,22.40477969,2.083333333,0.0026,9.453703704,0.025,0.09,5.974607916,67.21433906,0.767979206,0.869565217,0.433333333,1,0.5,0.117181777,0.000699029,0.01021,4792.666201,0.000113475,8.42450923,10.125
1073,chassis_hub_16WD_extreme,16WD,2100,2.953586498,24.61322082,2.714285714,0.007807018,28.10900901,0.032571429,0.159520958,6.41350211,421.9409283,1.085215998,0.760869565,1.483333333,1,0.5,0.072825755,0.263620253,3.74412,13132.7088,0.000117647,5.765724163,6.675
10730,chassis_hub_4WD_standard,4WD,600,1.452784504,19.37046005,2.583333333,0.001935484,6.006486486,0.035227273,0.168821293,3.002421308,4842.615012,0.666666667,1.111111111,0.1,0.7,0.35,0.123473559,0.749200969,2.66688,1882.553009,0.000122499,16.84901846,20.25
10731,chassis_hub_4WD_compact,4WD,616,3.401226994,55.21472393,1.082251082,0.001666667,4.041666667,0.026666667,0.088,2.944785276,1349.693252,0.424264069,1.1,0.035714286,0.744444444,0.372222222,0.182897031,0.029153374,0.03201,2012.597789,8.53E-05,11.24716052,14.30357143
10732,chassis_hub_16WD_extreme,16WD,2100,2.663284718,22.19403932,3.047619048,0.01703125,61.26106419,0.033684211,0.176277916,6.493341788,1014.584654,1.435441219,0.760869565,3.633333333,1,0.5,0.048753415,1.378500951,21.75993,27053.69545,0.000123077,8.745761372,10.125
10733,chassis_hub_8WD_heavy_duty,8WD,1350,2.374830853,27.06359946,2.336182336,0.000243902,0.462962963,0.021025641,0.086006826,4.438430311,121.7861976,0.470588235,0.882352941,0.022222222,1.538461538,0.769230769,0.636967794,0.000876861,0.0035,112.1687834,0.00011544,46.27124137,55.61111111
10734,chassis_hub_4WD_standard,4WD,600,2.752293578,36.69724771,3.333333333,0,0.747089397,0.038461538,0.160333333,7.339449541,2981.651376,0,1.111111111,0,0.9,0.45,0.809723394,0,0.07187,197.1451345,0.000116362,14.03391496,16.86666667
10735,chassis_hub_16WD_extreme,16WD,2100,2.980837473,24.84031228,2.428571429,0.000980392,3.44963145,0.027567568,0.097097416,5.791341377,234.2086586,0.614875462,0.760869565,0.166666667,1,0.5,0.200448204,0.012264017,0.16848,1586.22522,0.000119048,8.745761372,10.125
10736,chassis_hub_2WD_mini,2WD,264,1.564444444,22.22222222,0.838068182,0,0.761786787,0.074736842,0.159520958,1.051851852,4444.444444,0,0.857142857,0,0.5,0.25,0.145283704,0,0.10147,693.4070248,3.88E-05,15.98168986,18.20454545
10737,chassis_hub_16WD_advanced,16WD,2400,3.644646925,22.77904328,1.708333333,0.000121951,0.231060606,0.021025641,0.097777778,4.981017464,167.0463174,0.368925277,0.869565217,0.016666667,1,0.5,0.714835535,8.20E-05,0.00061,112.1687834,0.00011544,5.553935715,6.675
10738,chassis_hub_2WD_basic,2WD,375,1.2,20,0.65,0.005128205,10.51685435,0.082105263,0.165465839,0.624,4800,0.202030509,1.071428571,0.04,0.525,0.2625,0.022751428,1.967328,2.80169,9142.283289,3.83E-05,17.35565682,20.24
10739,chassis_hub_2WD_mini_robot,2WD,240,3.047619048,47.61904762,0.6875,0,0.157575758,0.05047619,0.132,1.682539683,3492.063492,0,0.857142857,0,0.525,0.2625,0.622644444,0,0.00208,132.5631077,3.90E-05,17.17129584,20.025
1074,chassis_hub_2WD_mini_robot,2WD,240,3.147540984,49.18032787,0.921875,0,1.705821206,0.074736842,0.111213873,2.327868852,2131.147541,0,0.857142857,0,0.5,0.25,0.212209475,0,0.03282,1545.024565,4.02E-05,429.1752093,500.5
10740,chassis_hub_2WD_basic,2WD,375,3.370786517,56.17977528,0.723333333,0.004608295,22.63888889,0.079090909,0.09,1.95505618,1011.235955,0.349927106,1.071428571,0.04,0.75,0.375,0.055093539,0.020224719,0.02445,13460.25401,4.00E-05,20.83707809,24.3
